epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.557675302028656,0.0010000000474974513,1.9366837739944458,0.3160550594329834,4.137170314788818
1,0.7077392339706421,0.0010000000474974513,1.2746578454971313,0.5669724941253662,1.4933772087097168
2,0.7849345803260803,0.0010000000474974513,0.9650632739067078,0.576605498790741,2.1456527709960938
3,0.8169928193092346,0.0010000000474974513,0.8290727734565735,0.3435779809951782,4.646780967712402
4,0.8485593199729919,0.0010000000474974513,0.7261788249015808,0.6045871376991272,1.904599666595459
5,0.8674402832984924,0.0010000000474974513,0.6555972099304199,0.7068807482719421,1.0483975410461426
6,0.8902546763420105,0.0010000000474974513,0.5675219297409058,0.40412843227386475,2.941748857498169
7,0.8932048678398132,0.0010000000474974513,0.5555257797241211,0.8518348336219788,0.6895962953567505
8,0.9045137166976929,0.0010000000474974513,0.5263928771018982,0.7293577790260315,1.5314701795578003
9,0.909332275390625,0.0010000000474974513,0.5070763826370239,0.815596342086792,0.7153201699256897
10,0.907070517539978,0.0010000000474974513,0.5144199132919312,0.7431192398071289,0.9904248714447021
11,0.9109057188034058,0.0010000000474974513,0.513053297996521,0.6550458669662476,1.4468629360198975
12,0.9285082221031189,0.0010000000474974513,0.4531203508377075,0.8940367102622986,0.4796311557292938
13,0.9330317378044128,0.0010000000474974513,0.4009511470794678,0.752293586730957,1.5527876615524292
14,0.9278198480606079,0.0010000000474974513,0.4324016869068146,0.6541284322738647,2.191533088684082
15,0.9289999008178711,0.0010000000474974513,0.4255891740322113,0.8018348813056946,0.745138943195343
16,0.9288032054901123,0.0010000000474974513,0.4205985367298126,0.8321101069450378,0.6673500537872314
17,0.9275248050689697,0.0010000000474974513,0.44179901480674744,0.6830275058746338,1.4959378242492676
18,0.9577146172523499,0.0005000000237487257,0.31106147170066833,0.9330275058746338,0.35327836871147156
19,0.9610581398010254,0.0005000000237487257,0.2877035439014435,0.9068807363510132,0.42946857213974
20,0.9543711543083191,0.0005000000237487257,0.29410073161125183,0.8793578147888184,0.48287728428840637
21,0.9624348282814026,0.0005000000237487257,0.2726546823978424,0.9426605701446533,0.31322240829467773
22,0.9613531231880188,0.0005000000237487257,0.2716519236564636,0.8211008906364441,0.9880309700965881
23,0.9647949934005737,0.0005000000237487257,0.2500620484352112,0.763302743434906,1.6433868408203125
24,0.9656800031661987,0.0005000000237487257,0.24149706959724426,0.8633027672767639,0.617737889289856
25,0.9559445381164551,0.0005000000237487257,0.26558083295822144,0.8798165321350098,0.5017655491828918
26,0.9677451252937317,0.0005000000237487257,0.22608380019664764,0.9587156176567078,0.2368682622909546
27,0.9628282189369202,0.0005000000237487257,0.2453015297651291,0.8256880640983582,0.7177184224128723
28,0.9666633605957031,0.0005000000237487257,0.24432219564914703,0.9380733966827393,0.3077039122581482
29,0.9662700295448303,0.0005000000237487257,0.23107333481311798,0.8119266033172607,1.2454593181610107
30,0.9633198976516724,0.0005000000237487257,0.2343706488609314,0.8706421852111816,0.5662201642990112
31,0.970793604850769,0.0005000000237487257,0.2106126844882965,0.9325687885284424,0.31647342443466187
32,0.9804307222366333,0.0002500000118743628,0.1692425012588501,0.9385321140289307,0.2937190532684326
33,0.9841675758361816,0.0002500000118743628,0.149550661444664,0.9555045962333679,0.23166173696517944
34,0.9809224009513855,0.0002500000118743628,0.16139189898967743,0.9504587054252625,0.2570095658302307
35,0.9800373911857605,0.0002500000118743628,0.15819089114665985,0.9701834917068481,0.20056679844856262
36,0.9809224009513855,0.0002500000118743628,0.1599196195602417,0.9628440141677856,0.20744742453098297
37,0.9806274175643921,0.0002500000118743628,0.15257231891155243,0.9683486223220825,0.1866781860589981
38,0.9821024537086487,0.0002500000118743628,0.15718571841716766,0.9458715319633484,0.28640586137771606
39,0.9825941324234009,0.0002500000118743628,0.1452907770872116,0.9655963182449341,0.19957374036312103
40,0.9821024537086487,0.0002500000118743628,0.1431029736995697,0.910091757774353,0.4665777385234833
41,0.9867243766784668,0.0002500000118743628,0.12688720226287842,0.8573394417762756,0.9968043565750122
42,0.9810207486152649,0.0002500000118743628,0.14458854496479034,0.923394501209259,0.37095943093299866
43,0.986527681350708,0.0001250000059371814,0.12278759479522705,0.9550458788871765,0.2605438232421875
44,0.988101065158844,0.0001250000059371814,0.11712360382080078,0.9376146793365479,0.33339226245880127
45,0.989281177520752,0.0001250000059371814,0.11268283426761627,0.9729357957839966,0.1813676357269287
46,0.98790442943573,0.0001250000059371814,0.11438078433275223,0.960091769695282,0.20899800956249237
47,0.9877077341079712,0.0001250000059371814,0.11608625948429108,0.9293578267097473,0.3649713695049286
48,0.9882977604866028,0.0001250000059371814,0.11319473385810852,0.963302731513977,0.21761898696422577
49,0.9899694919586182,0.0001250000059371814,0.10688857734203339,0.9224770665168762,0.42583829164505005
