epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.5863309502601624,0.0010000000474974513,1.4668859243392944,0.6778523325920105,0.8060942888259888
1,0.6582733988761902,0.0010000000474974513,1.1973663568496704,0.6778523325920105,0.7995673418045044
2,0.7244604229927063,0.0010000000474974513,1.0273422002792358,0.6778523325920105,1.132466435432434
3,0.7676259279251099,0.0010000000474974513,0.9301139712333679,0.6778523325920105,1.2002143859863281
4,0.7870503664016724,0.0010000000474974513,0.8623861074447632,0.6778523325920105,1.5891977548599243
5,0.8007194399833679,0.0010000000474974513,0.8448706865310669,0.6778523325920105,1.154984712600708
6,0.8517985343933105,0.0010000000474974513,0.7140781879425049,0.7885906100273132,0.6323989033699036
7,0.8187050223350525,0.0010000000474974513,0.7373256683349609,0.718120813369751,0.7863278388977051
8,0.8316546678543091,0.0010000000474974513,0.7310304641723633,0.6946308612823486,1.2544227838516235
9,0.8294963836669922,0.0010000000474974513,0.7139242887496948,0.563758373260498,1.4114373922348022
10,0.8690647482872009,0.0010000000474974513,0.6361932158470154,0.8087248206138611,0.6430067420005798
11,0.8424460291862488,0.0010000000474974513,0.6846681237220764,0.8087248206138611,0.5695929527282715
12,0.8395683169364929,0.0010000000474974513,0.6871264576911926,0.5536912679672241,1.0610735416412354
13,0.8640287518501282,0.0010000000474974513,0.6183115839958191,0.9093959927558899,0.32712551951408386
14,0.862589955329895,0.0010000000474974513,0.617487907409668,0.33557048439979553,3.897472381591797
15,0.8661870360374451,0.0010000000474974513,0.6059098839759827,0.7751677632331848,0.6805135607719421
16,0.8633093237876892,0.0010000000474974513,0.6179038882255554,0.8355704545974731,0.516676664352417
17,0.8726618885993958,0.0010000000474974513,0.5938251614570618,0.9127516746520996,0.3044424057006836
18,0.8553956747055054,0.0010000000474974513,0.5983561277389526,0.9530201554298401,0.24062062799930573
19,0.8741007447242737,0.0010000000474974513,0.5655093789100647,0.8557047247886658,0.4592362940311432
20,0.8050359487533569,0.0010000000474974513,0.7252189517021179,0.7583892345428467,0.5712847709655762
21,0.8597122430801392,0.0010000000474974513,0.6172966361045837,0.8087248206138611,0.5241528153419495
22,0.8690647482872009,0.0010000000474974513,0.5941659808158875,0.926174521446228,0.2676701247692108
23,0.8482014536857605,0.0010000000474974513,0.6440649032592773,0.8557047247886658,0.47478142380714417
24,0.8841726779937744,0.0005000000237487257,0.5345548391342163,0.3624161183834076,2.2925937175750732
25,0.896402895450592,0.0005000000237487257,0.4972551167011261,0.8691275119781494,0.4117673933506012
26,0.897122323513031,0.0005000000237487257,0.5075497627258301,0.963087260723114,0.21963974833488464
27,0.8985611796379089,0.0005000000237487257,0.46879738569259644,0.9295302033424377,0.25747570395469666
28,0.9143884778022766,0.0005000000237487257,0.4340435564517975,0.9664429426193237,0.2066171020269394
29,0.8906474709510803,0.0005000000237487257,0.5127902626991272,0.7516778707504272,0.7253865599632263
30,0.8884891867637634,0.0005000000237487257,0.4709479808807373,0.4026845693588257,2.3597798347473145
31,0.8935251832008362,0.0005000000237487257,0.475426584482193,0.6744966506958008,1.0970982313156128
32,0.8920863270759583,0.0005000000237487257,0.4932391047477722,0.8724831938743591,0.39518865942955017
33,0.8956834673881531,0.0005000000237487257,0.481807142496109,0.5570470094680786,1.1796159744262695
34,0.9093525409698486,0.0002500000118743628,0.4461221694946289,0.8892617225646973,0.3448191285133362
35,0.9064748287200928,0.0002500000118743628,0.4392884075641632,0.8288590312004089,0.45775553584098816
36,0.9057554006576538,0.0002500000118743628,0.4219776690006256,0.8590604066848755,0.40714868903160095
37,0.89784175157547,0.0002500000118743628,0.43593665957450867,0.7147650718688965,0.7617136240005493
38,0.9187050461769104,0.0002500000118743628,0.40163370966911316,0.6174496412277222,1.192826747894287
