epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7985714077949524,0.0010000000474974513,0.6648575067520142,0.5,1.4831172227859497
1,0.8971428275108337,0.0010000000474974513,0.3746336102485657,0.5,1.9113043546676636
2,0.9314285516738892,0.0010000000474974513,0.27366653084754944,0.5,2.4242465496063232
3,0.9328571557998657,0.0010000000474974513,0.25430238246917725,0.5066666603088379,2.1953132152557373
4,0.9528571367263794,0.0010000000474974513,0.24227838218212128,0.5199999809265137,2.078568935394287
5,0.9528571367263794,0.0010000000474974513,0.24537749588489532,0.699999988079071,1.062635898590088
6,0.9442856907844543,0.0010000000474974513,0.23029012978076935,0.7066666483879089,1.0184998512268066
7,0.9528571367263794,0.0010000000474974513,0.2095411717891693,0.7200000286102295,1.1722687482833862
8,0.949999988079071,0.0010000000474974513,0.24507631361484528,0.7733333110809326,0.7591606378555298
9,0.9428571462631226,0.0010000000474974513,0.21669040620326996,0.6933333277702332,1.1494067907333374
10,0.9585714340209961,0.0010000000474974513,0.1948772519826889,0.9066666960716248,0.28893041610717773
11,0.9599999785423279,0.0010000000474974513,0.1966191530227661,0.9066666960716248,0.3475223481655121
12,0.9571428298950195,0.0010000000474974513,0.19874145090579987,0.9733333587646484,0.19412104785442352
13,0.9471428394317627,0.0010000000474974513,0.22981689870357513,0.9800000190734863,0.13010703027248383
14,0.9742857217788696,0.0010000000474974513,0.18263015151023865,0.8600000143051147,0.4164103865623474
15,0.9599999785423279,0.0010000000474974513,0.19050462543964386,0.9666666388511658,0.17431630194187164
16,0.9642857313156128,0.0010000000474974513,0.17082802951335907,0.9399999976158142,0.23744061589241028
17,0.9642857313156128,0.0010000000474974513,0.16119089722633362,0.5533333420753479,1.3009109497070312
18,0.9800000190734863,0.0010000000474974513,0.17159870266914368,0.8866666555404663,0.32136762142181396
19,0.9671428799629211,0.0005000000237487257,0.17323066294193268,0.9666666388511658,0.156240776181221
20,0.9685714244842529,0.0005000000237487257,0.15850229561328888,0.8600000143051147,0.42610228061676025
21,0.9585714340209961,0.0005000000237487257,0.197310209274292,0.9666666388511658,0.1517622172832489
22,0.9642857313156128,0.0005000000237487257,0.16830909252166748,0.9733333587646484,0.17300283908843994
23,0.9685714244842529,0.0005000000237487257,0.1519286334514618,0.9866666793823242,0.14687992632389069
24,0.9728571176528931,0.0002500000118743628,0.15260103344917297,0.95333331823349,0.20290999114513397
25,0.9742857217788696,0.0002500000118743628,0.1432691365480423,0.8799999952316284,0.31938016414642334
26,0.9842857122421265,0.0002500000118743628,0.13382834196090698,0.8133333325386047,0.5269708633422852
27,0.9657142758369446,0.0002500000118743628,0.15476252138614655,0.9599999785423279,0.1717945784330368
28,0.9800000190734863,0.0002500000118743628,0.122281014919281,0.9399999976158142,0.23453928530216217
29,0.9557142853736877,0.0001250000059371814,0.21576103568077087,0.9066666960716248,0.30981767177581787
30,0.9828571677207947,0.0001250000059371814,0.11776655167341232,0.9333333373069763,0.241705983877182
31,0.9728571176528931,0.0001250000059371814,0.12545855343341827,0.8399999737739563,0.36089298129081726
32,0.9728571176528931,0.0001250000059371814,0.13415421545505524,0.8799999952316284,0.3242933750152588
33,0.9857142567634583,0.0001250000059371814,0.11311517655849457,0.9399999976158142,0.18993711471557617
